EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,,,,,,,,,,,,,
5634207,MONROE CO.,ISLAMORADA,2/2/1998,1910,Tornado, ,F0,0,0,0,0,FL,EST, ,2073406,C,87,MFL,0,0, , ,0.5,25, , , , ,ISLAMORADA,2/2/1998,1915,24.92,-80.63,24.92,-80.63,Tornado moved from the south across Islamorada near  MM 80. Extensive damage to homes and businesses. Widespread tree and vegetation loss.,"
  ...a developing low pressure over the north gulf of mexico resulted in a tightening pressure gradient over south florida and adjacent waters. Southeast winds sustained at gale force with higher gusts occurred through most of 02/02/98. A pre-frontal trough of low pressure developed over the southeastern gulf of mexico early 02/02/98. This resulted in a highly unstable airmass which was lifted by strong mid and upper level jets by late afternoon. Tornado and severe thunderstorm producing storms moved through the florida keys between 1530
And 1930 est. The thunderstorms moved over south florida between 1930 and 2130 est.  The culmination of gail force winds...several severe thunderstorms and two tornadoes resulted in widespread damage in the florida keys. Trees...power lines and light poles were down most locations south of key largo. Some minor coastal flooding occurred. Boats were capsized and docks were damaged. A support buoy for an underwater lab was dislodged and drifted ashore. Fema reported one house completely destroyed and 23 homes damaged. Several businesses were damaged. Extensive damage occurred to the fishing industry primarilly loss of lobster traps.",51,,,,,,,,,,,,,
5638739,PASCO CO.,DADE CITY,2/2/1998,1945,Tornado, ,F0,0,0,5000,0,FL,EST, ,2074730,C,101,TBW,0,0, , ,0.1,5,6,WSW,6,WSW,DADE CITY,2/2/1998,1945,28.33,-82.27,28.33,-82.27,A short-lived tornado touched down along State Road 52 near San Antonio and caused minor roof damage to a few homes before it lifted and dissipated.  Several large tree limbs were also snapped by the brief tornado.,,52,,,,,,,,,,,,,
5634213,MIAMI-DADE CO.,(MIA)MIAMI INTL,2/2/1998,2022,Tornado, ,F2,0,6,175000000,0,FL,EST, ,2073406,C,86,MFL,0,0, , ,14,200, , , , ,CAROL CITY,2/2/1998,2034,25.8,-80.28,25.93,-80.27,At 2022 est f1-f2 tornado touched down nw 36th st/curtis parkway damaging about 12 planes at mia international airport. The mia asos recorded a gust of 90 knots. The f2 tornado crossed through virginia gardens and south miami springs in a 100-200 yard path damaging many buildings and hurling a 2 by 4 board through an apartment door. Showing f1 intensity the tornado continued through miami springs uprooting trees and damaging roof tops. At 2027 est the tornado intensified to f2 into south hialeah severly damaging structures. the tornado weakened to f1 near hialeah race track  and the path widened to one to three miles...with indications of three or four individual tornadoes of f1 intensity moving in tandem to the north.. at 2031 est the main tornado reintensified to f2 status as it approached opa locka airport severly damaging the roof of the ups facility then damaging or destroying 140 aircraft and a hangar at the airport blowing some debris nearly a half mile. The tornadoes weakened to f1 status as they moved through carol city damaging homes and utility poles.,"
  ...a developing low pressure over the north gulf of mexico resulted in a tightening pressure gradient over south florida and adjacent waters. Southeast winds sustained at gale force with higher gusts occurred through most of 02/02/98. A pre-frontal trough of low pressure developed over the southeastern gulf of mexico early 02/02/98. This resulted in a highly unstable airmass which was lifted by strong mid and upper level jets by late afternoon. Tornado and severe thunderstorm producing storms moved through the florida keys between 1530
And 1930 est. The thunderstorms moved over south florida between 1930 and 2130 est.  The culmination of gail force winds...several severe thunderstorms and two tornadoes resulted in widespread damage in the florida keys. Trees...power lines and light poles were down most locations south of key largo. Some minor coastal flooding occurred. Boats were capsized and docks were damaged. A support buoy for an underwater lab was dislodged and drifted ashore. Fema reported one house completely destroyed and 23 homes damaged. Several businesses were damaged. Extensive damage occurred to the fishing industry primarilly loss of lobster traps.",53,,,,,,,,,,,,,
5634214,BROWARD CO.,MIRAMAR,2/2/1998,2034,Tornado, ,F1,0,0,30000000,0,FL,EST, ,2073406,C,11,MFL,0,0, , ,7,200, , , , ,PLANTATION,2/2/1998,2044,25.87,-80.35,26.08,-80.2,At 2034 est the f1 tornadoes crossed the dade-broward counties line and damaged a strip shopping center in miramar. The multiple tornadoes moved across north perry airport at 2036 est where 40 aircraft were destroyed and 40 aircraft were damaged. The tornadoes weakened to f0-f1 intensity as they continued north-northeast damaging a shopping center in davie near orange rd/hiatus rd.,"
  ...a developing low pressure over the north gulf of mexico resulted in a tightening pressure gradient over south florida and adjacent waters. Southeast winds sustained at gale force with higher gusts occurred through most of 02/02/98. A pre-frontal trough of low pressure developed over the southeastern gulf of mexico early 02/02/98. This resulted in a highly unstable airmass which was lifted by strong mid and upper level jets by late afternoon. Tornado and severe thunderstorm producing storms moved through the florida keys between 1530
And 1930 est. The thunderstorms moved over south florida between 1930 and 2130 est.  The culmination of gail force winds...several severe thunderstorms and two tornadoes resulted in widespread damage in the florida keys. Trees...power lines and light poles were down most locations south of key largo. Some minor coastal flooding occurred. Boats were capsized and docks were damaged. A support buoy for an underwater lab was dislodged and drifted ashore. Fema reported one house completely destroyed and 23 homes damaged. Several businesses were damaged. Extensive damage occurred to the fishing industry primarilly loss of lobster traps.",54,,,,,,,,,,,,,
5634111,GLADES CO.,LAKEPORT,2/2/1998,2150,Tornado, ,F1,0,0,100000,0,FL,EST, ,2073404,C,43,MFL,0,0, , ,0.2,25, , , , ,LAKEPORT,2/2/1998,2200,26.97,-81.13,26.97,-81.13,Tornado touched down in Buckhead Ridge. Two homes had their roofs torn off. Ten homes had roof damage. Numerous trees and powerlines down.,,55,,,,,,,,,,,,,
5643651,ST. LUCIE CO.,FT PIERCE,2/2/1998,2330,Tornado, ,F0,0,0,30000,0,FL,EST, ,2076258,C,111,MLB,0,0, , ,0.4,50,10,S,10,S,FT PIERCE,2/2/1998,2330,27.3,-80.33,27.3,-80.33,A small F-0 tornado touched down briefly on Hutchinson Island blowing down trees and blowing windows out of a condominium.,,56,,,,,,,,,,,,,
5634917,COFFEE CO.,PRIDGEN,2/3/1998,1800,Tornado, ,F0,0,0,3000,0,GA,EST, ,2073274,C,69,JAX,0,0, , ,0.2,20,1,E,1,E,PRIDGEN,2/3/1998,1800,31.7,-82.92,31.7,-82.92,Trees and power lines were blown down.,,57,,,,,,,,,,,,,
5640248,SANTA CLARA CO.,SUNNYVALE,2/6/1998,1600,Tornado, ,F0,0,0,100000,0,CA,PST, ,2076709,C,85,MTR,0,0, , ,0.1,30, , , , ,SUNNYVALE,2/6/1998,1602,37.37,-122.03,37.37,-122.03,Very weak tornado touched down at Lockheed Martine plant in sunny vale with some minor damage.,,58,,,,,,,,,,,,,
5633986,COLLIER CO.,GOODLAND,2/6/1998,1956,Tornado, ,F1,0,0,0,0,FL,EST, ,2073400,C,21,MFL,0,0, , ,0.2,40, , , , ,GOODLAND,2/6/1998,2005,25.92,-81.65,25.92,-81.65,F1 tornado touched down near 321 Pear Tree AVE. Several trees were downed and a wooden storage shed was destroyed. Two mobile homes and a  RV were extensively damaged.,,59,,,,,,,,,,,,,
5633987,COLLIER CO.,MARCO,2/6/1998,1959,Tornado, ,F0,0,0,50000,0,FL,EST, ,2073400,C,21,MFL,0,0, , ,0.2,25, , , , ,MARCO,2/6/1998,2007,25.97,-81.73,25.97,-81.73,F0 touched down near 1165 Bald  Eagle DR. Roof was torn off screen enclosure. Large festival tents were blown down and damaged. Several trees were downed.,,60,,,,,,,,,,,,,
5634107,PALM BEACH CO.,DELRAY BEACH,2/6/1998,2135,Tornado, ,F1,0,0,0,0,FL,EST, ,2073401,C,99,MFL,0,0, , ,0.2,25, , , , ,DELRAY BEACH,2/6/1998,2145,26.47,-80.07,26.47,-80.07,Reported by Florida Highway Patrol crossing I95 at Linton BLVD. Uprooted 10 feet in diameter Ficus trees and downed power lines. Tipped over a tractor trailer.,,61,,,,,,,,,,,,,
5640249,SAN MATEO CO.,HALF MOON BAY,2/7/1998,1400,Tornado, ,F0,0,0,0,0,CA,PST, ,2076709,C,81,MTR,0,0, , ,0.2,50, , , , ,HALF MOON BAY,2/7/1998,1400,37.47,-122.43,37.47,-122.43,Weak tornado ripped up some trees. Appears it began as a waterspout and moved on shore.,,62,,,,,,,,,,,,,
5631310,SAN DIEGO CO.,CARDIFF BY THE SEA,2/9/1998,0,Tornado, ,F0,0,0,0,0,CA,PST, ,2073010,C,73,SGX,0,0, , ,3,25, , , , ,RANCHO SANTA FE,2/9/1998,5,33.03,-117.28,33.02,-117.2,,"An exceptionally strong westerly jet-stream aloft, and a deep upper-level trough of low pressure off the coast, steered a barrage of weather systems through southern California  for several days.  The action started off with high winds and then heavy rain on the sixth.  Rainfall up to three inches caused widespread flooding, stranding motorists, and resulting in sporadic road closures.  The most serious flooding occurred in Newport Beach and Irvine during the early afternoon.  Several Newport  schools had flooded classrooms and were evacuated.  In Irvine, water and mud rushing through Bommer Canyon flooded 25 townhomes and a city park.  Lightning also struck a home in Irvine, blowing out windows, damaging the roof, and causing a gas line rupture.  In Dana Point, a tree-covered hillside slid into a hotel parking structure, submerging at least six cars in rock and sand.  Local State of Emergencies were declared in San Clemente, Laguna Beach, Dana Point, and Irvine.  Elsewhere throughout the valley areas of southwest California, several mud slides closed roads and blocked drainage channels, exacerbating the already high water levels.  Numerous swift-water and standing-water rescues were made as water quickly surrounded homes and cars. Gusty winds easily pushed over trees whose shallow root systems were anchored in water-logged soil, damaging homes and automobiles, and causing sporadic power outages.  Sink holes began to open up, undermining some roadways.  Over two inches of rain along the San Diego River late on the seventh and early on the eighth, sent the river out of it's banks.  It crested at 12.5 feet at Fashion Valley during the morning of the eighth, which is 1.2 feet above flood stage.  

Another round of heavy showers during the predawn hours on the ninth, spawned a small tornado that flipped a 6x12 foot wood and metal shack in Cardiff, and blew down trees in Rancho Santa Fe.",63,,,,,,,,,,,,,
5635381,HARRISON CO.,HARLETON,2/9/1998,2105,Tornado, ,F1,0,0,0,0,TX,CST, ,2073537,C,203,SHV,0,0, , ,3.5,50,2,NW,3,NE,HARLETON,2/9/1998,2121,32.68,-94.58,32.7,-94.53,"HP Supercell and associated tornado developed along a northeast-southwest orientated cold front and moved slowly east-northeast across Harrison and Marion counties, Texas.  The tornado track extended for 16 miles across two counties, however, the damage path was confined to a wooded region away from any population and structures.  Damage consisted of small trees and large limbs broken or snapped .",,64,,,,,,,,,,,,,
5635382,MARION CO.,JEFFERSON,2/9/1998,2121,Tornado, ,F1,0,0,0,0,TX,CST, ,2073537,C,315,SHV,0,0, , ,12.5,50,15,SW,3,NW,JEFFERSON,2/9/1998,2218,32.6,-94.53,32.78,-94.38,"HP Supercell and associated tornado developed along a northeast-southwest orientated cold front and moved slowly east-northeast across Harrison and Marion counties, Texas.  The tornado track extended for 16 miles across two counties, however, the damage path was confined to a wooded region away from any population and structures.  Damage consisted of small trees and large limbs broken or snapped .",,65,,,,,,,,,,,,,
5631473,WILSON CO.,LA VERNIA,2/10/1998,850,Tornado, ,F0,0,0,0,0,TX,CST, ,2072728,C,493,EWX,0,0, , ,0.1,100,2,N,2,N,LA VERNIA,2/10/1998,850,29.38,-98.12,29.38,-98.12,A brief tornado was observed by HAM radio spotters.,,66,,,,,,,,,,,,,
5631475,GUADALUPE CO.,SEGUIN,2/10/1998,925,Tornado, ,F0,0,0,0,0,TX,CST, ,2072728,C,187,EWX,0,0, , ,0.2,200,12,S,12,S,SEGUIN,2/10/1998,927,29.4,-97.97,29.4,-97.97,A brief tornado was spotted by Department of  Public Safety trooper near the Wilson County line.,,67,,,,,,,,,,,,,
5630941,LEON CO.,LEONA,2/10/1998,1019,Tornado, ,F0,0,0,45000,0,TX,CST, ,2072823,C,289,FWD,0,0, , ,0.5,40,12,W,12,W,LEONA,2/10/1998,1021,31.15,-96.17,31.15,-96.17,A tornado damaged a house and blew down trees in the Hilltop Lakes community.,,68,,,,,,,,,,,,,
5636053,HARRIS CO.,BAYTOWN,2/10/1998,1249,Tornado, ,F1,0,4,3000000,0,TX,CST, ,2073250,C,201,HGX,0,0, , ,3,440, , , , ,BAYTOWN,2/10/1998,1252,29.72,-95.05,29.72,-95.05,"Tornado touched down on the Exxon refinery west of Decker Rd., then travelled NE for 3 miles.  Damage to the Exxon cooling tower, major damage to the Days Inn on Decker Rd, numerous apartment complexes and residences in the Allen Brook Subdivision.  This was one of three tornadoes that touched down in Baytown on this day, and was the most destructive.  Fifty-six apartments destroyed, over 150 residences sustained damage varying from minor to major.  Four minor injuries from flying glass, etc.",,69,,,,,,,,,,,,,
5634196,GALVESTON CO.,LEAGUE CITY,2/10/1998,1250,Tornado, ,F1,0,4,100000,0,TX,CST, ,2073250,C,167,HGX,0,0, , ,1.7,50, , , , ,LEAGUE CITY,2/10/1998,1253,29.5,-95.1,29.5,-95.1,"Tornado touched down at Clear Creek high School.  Windows blown out, temporary building turned over and damaged, fence damage to baseball field and tennis courts, soccer bleachers damaged.  Roof damage to nearby elementary school and area homes and businesses.  Wall failure on a strip shopping center on FM 518 east of Meadowbend Pkwy.  4 injuries from flying glass.",,70,,,,,,,,,,,,,
5636054,HARRIS CO.,BAYTOWN,2/10/1998,1254,Tornado, ,F1,0,0,750000,0,TX,CST, ,2073250,C,201,HGX,0,0, , ,4,440, , , , ,BAYTOWN,2/10/1998,1256,29.72,-95.05,29.72,-95.05,Second tornado touchdown just east of where the first one lifted.  This tornado travelled NE for 4 miles before lifting at HWY 146 & Staples Rd.  Structural damage to homes in Chapparal Village.,,71,,,,,,,,,,,,,
5636055,HARRIS CO.,BAYTOWN,2/10/1998,1257,Tornado, ,F1,0,0,250000,0,TX,CST, ,2073250,C,201,HGX,0,0, , ,0.5,100, , , , ,BAYTOWN,2/10/1998,1258,29.72,-95.05,29.72,-95.05,"Third tornado touchdown 1.5 miles south of HWY 146 in Baytown.  Billboards snapped, and damage to mobile homes at a local dealership.",,72,,,,,,,,,,,,,
5634198,LIBERTY CO.,RAYWOOD,2/10/1998,1320,Tornado, ,F1,0,0,50000,0,TX,CST, ,2073250,C,291,HGX,0,0, , ,0.5,50,3,S,3,S,RAYWOOD,2/10/1998,1323,29.98,-94.68,29.98,-94.68,"Tornado destroyed large metal barn, 10 utility poles blown down (some snapped at base), minor damage to metal roofs of farm buildings, shingles blown off houses.",,73,,,,,,,,,,,,,
5636077,JASPER CO.,BUNA,2/10/1998,1427,Tornado, ,F1,0,0,1000000,0,TX,CST, ,2073322,C,241,LCH,0,0, , ,5,20, , , , ,BUNA,2/10/1998,1427,30.43,-93.97,30.43,-93.97,,"The same storm that hit the Silsbee area moved across Buna, and produced an F1 tornado. Most of the damage was F0. Over 150 homes and businesses received some form of damage. Less than 25 of these buildings were considered severe damage. A local school recorded winds between 60 and 70 mph as the tornado passed within one mile of it.",74,,,,,,,,,,,,,
5628452,CHICOT CO.,LAKE VLG,2/10/1998,1745,Tornado, ,F1,0,0,80000,0,AR,CST, ,2072584,C,17,JAN,0,0, , ,2,50, , , , ,LAKE VLG,2/10/1998,1745,33.33,-91.28,33.33,-91.28,Four mobile homes were turned over. Several sheds were totally destroyed. Numerous trees were blown down. One large tree fell on a house.,,75,,,,,,,,,,,,,
5628459,LEFLORE CO.,MONEY,2/10/1998,1905,Tornado, ,F0,0,0,3000,0,MS,CST, ,2072585,C,83,JAN,0,0, , ,1.5,50, , , , ,MONEY,2/10/1998,1905,33.65,-90.22,33.65,-90.22,This weak tornado was sighted by a spotter. This short track tornado damaged a farm shop.,,76,,,,,,,,,,,,,
5639269,MERCED CO.,LOS BANOS,2/14/1998,1325,Tornado, ,F0,0,0,0,0,CA,PST, ,2074947,C,47,HNX,0,0, , ,0.1,5,5,E,5,E,LOS BANOS,2/14/1998,1326,37.07,-120.77,37.07,-120.77,Storm spotter videotaped a very brief touchdown of a funnel from a wall cloud in rural Merced County.  No damage occurred.,,77,,,,,,,,,,,,,
5639268,FRESNO CO.,FIREBAUGH,2/14/1998,1441,Tornado,1,F1,0,0,100000,0,CA,PST, ,2074947,C,19,HNX,0,0, , ,3,20,2,WNW,1,ESE,FIREBAUGH,2/14/1998,1450,36.87,-120.48,36.85,-120.43,Hail up to 1 hail occurred just after the storm.  Several structures were damaged in downtown Firebaugh as the tornado passed. Roof damage, broken windows, trees uprooted, small structures destroyed," and moved trailers were all observed with its passage.""",,78,,,,,,,,,
5639770,LEE CO.,CAPE CORAL,2/15/1998,1935,Tornado, ,F0,0,0,20000,0,FL,EST, ,2074741,C,71,TBW,0,0, , ,0.1,5,15,SW,15,SW,CAPE CORAL,2/15/1998,1935,26.45,-82.13,26.45,-82.13,A short lived tornado touched down along Sanibel Captiva Road near Blind Pass on Sanibel Island and downed a few trees before it lifted and dissipated.,,79,,,,,,,,,,,,,
5639779,CITRUS CO.,CRYSTAL RIVER,2/16/1998,935,Tornado, ,F0,0,0,50000,0,FL,EST, ,2074750,C,17,TBW,0,0, , ,0.1,5,1,NW,1,NW,CRYSTAL RIVER,2/16/1998,935,28.92,-82.58,28.92,-82.58,A short-lived tornado touched down and destroyed a 10 by 18 foot building that housed well and pump equipment at the St. Martin's Marsh and Aquatic Preserve west of U.S. Highway 19.,,80,,,,,,,,,,,,,
5639875,HERNANDO CO.,BROOKSVILLE,2/16/1998,1300,Tornado, ,F0,0,0,125000,0,FL,EST, ,2074754,C,53,TBW,0,0, , ,2,10,5,SSW,5,SSW,BROOKSVILLE,2/16/1998,1300,28.48,-82.42,28.48,-82.42,A tornado touched down and destroyed a large metal building near the Hernando County Airport.  The tornado also caused significant structural damage to a building at a plant nursery and snapped several pine trees along Powell Road before it lifted and dissipated.,,81,,,,,,,,,,,,,
5639883,POLK CO.,LAKE WALES,2/16/1998,1432,Tornado, ,F0,0,0,150000,0,FL,EST, ,2074757,C,105,TBW,0,0, , ,1.5,10,5,SE,5,SE,LAKE WALES,2/16/1998,1433,27.85,-81.53,27.85,-81.53,A tornado touched down along U.S. Highway 27A and North Crooked Lake Drive and lifted near Gulf View Cutoff Road in Babson Park.  Five homes in a Babson Park division incurred roof damage by the tornado while several trees and power lines were downed before the tornado lifted and dissipated.,,82,,,,,,,,,,,,,
